user_id,type,video_id,desc,tags,like_count,collect_count,time,address,age
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7512722378149956876,地理——世界气候 #地理 #世界气候 #匠心地理 #原创#高考生的精选,"地理,世界气候,匠心地理,原创,高考生的精选",626586,168921,1749192067,未知,未知
MS4wLjABAAAApMehDHnzQos9KHl-jFMnsZ-75jl4rydkFd6WXCQ105o,作品,7443687021815565578,什么是“焚风效应” 是由于空气作绝热下沉运动时，因温度升高、湿度降低而形成的一种干热风现象。#地理 #焚风效应 #匠心地理 #石家庄 #地理科普,"地理,焚风效应,匠心地理,石家庄,地理科普",48622,15617,1733118571,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7520696133178445056,”一个视频了解2025年各省高考分数线“ #地理 #数据 #地图 #高考 #高考分数线,"地理,数据,地图,高考,高考分数线",138,31,1751076000,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519923759533411619,“一城独大还是百花齐放？省域经济发展大难题！” #地理 #数据 #经济 #省会城市  #经济首位度,"地理,数据,经济,省会城市,经济首位度",413,54,1750928400,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519438462852893967,“恭喜你发明了超级水利工程—都江堰！” #地理 #发明 #科普 #都江堰,"地理,发明,科普,都江堰",8918,1122,1750755714,未知,未知
MS4wLjABAAAAzq8GhD-miOYSLocmUO7E4Pt8fJK3hTrWstzT0fbJJsc,作品,7514648119032810771,为什么说每个人心中都有一个不一样的丽江？ #丽江 #云南 #玉龙雪山 #旅行,"丽江,云南,玉龙雪山,旅行",2110,476,1749640485,未知,未知
MS4wLjABAAAAzq8GhD-miOYSLocmUO7E4Pt8fJK3hTrWstzT0fbJJsc,作品,7504613023152213311,大理，一个不止有风的地方 #大理 #云南 #洱海 #旅行,"大理,云南,洱海,旅行",37422,7995,1747304055,未知,未知
MS4wLjABAAAAzq8GhD-miOYSLocmUO7E4Pt8fJK3hTrWstzT0fbJJsc,作品,7495328783809973555,重庆究竟有多少个标签？ #重庆 #旅游 #人文地理,"重庆,旅游,人文地理",2204,515,1745149800,未知,未知
MS4wLjABAAAANzM4u-l3cY4teN83izGOUPZZxwjnjvexLS1L83QxF0o,作品,7479761962537127178,越追越跑 越跑越追…… #搞笑 #胡凯旋 #胡凯旋机场 #抽象 #接机,"搞笑,胡凯旋,胡凯旋机场,抽象,接机",243897,8571,1741518011,未知,未知
MS4wLjABAAAANzM4u-l3cY4teN83izGOUPZZxwjnjvexLS1L83QxF0o,作品,7474831747373452579,当道观的猫被欺负 #猫咪 #道观日常 #道观里的猫 #道教,"猫咪,道观日常,道观里的猫,道教",233806,18000,1740370209,未知,未知
MS4wLjABAAAANzM4u-l3cY4teN83izGOUPZZxwjnjvexLS1L83QxF0o,作品,7473328919505063203,给这位唐代嘴硬男人点个赞 #搞笑 #文物 #湖南博物馆 #诗 #夫妻,"搞笑,文物,湖南博物馆,诗,夫妻",352722,18049,1740020251,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7520696133178445056,”一个视频了解2025年各省高考分数线“ #地理 #数据 #地图 #高考 #高考分数线,"地理,数据,地图,高考,高考分数线",138,31,1751076000,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519923759533411619,“一城独大还是百花齐放？省域经济发展大难题！” #地理 #数据 #经济 #省会城市  #经济首位度,"地理,数据,经济,省会城市,经济首位度",413,54,1750928400,未知,未知
MS4wLjABAAAARLyCpMKXJJH23740ZSmEALiEGwb3X2fgRtj3Td47TWUyR_0G5GvZtTgqizNuiMDL,作品,7519438462852893967,“恭喜你发明了超级水利工程—都江堰！” #地理 #发明 #科普 #都江堰,"地理,发明,科普,都江堰",8918,1122,1750755714,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7521357062048107814,身份证18位数，分别代表什么意思 #地理 #地理知识 #地理科普 #身份证,"地理,地理知识,地理科普,身份证",399,150,1751241600,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520529429899005194,中国10大地理之最，你知道几个？ #地理 #地理科普 #新疆 #通过地图看世界,"地理,地理科普,新疆,通过地图看世界",1239,326,1751068800,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520522248634125594,中国东西南北四个端点分别是哪里？ #地理知识 #地理 #科普一下 #科普,"地理知识,地理,科普一下,科普",2581,722,1751008052,未知,未知
MS4wLjABAAAAdvt1HdhoHTLmfy_imjkWAuMiWCsdOnhhM5Ovhpq1ZLs,作品,7458642902051310900,硬抗隋唐50年，高句丽牢不可破的城防体系到底厉害在哪里？ 乌骨城是高句丽山城体系的典型代表，被称为最强山城，隋唐几十年都无法攻破。#地理知识 #高句丽 #乌骨城 #内容启发搜索 #抖音知识年终大赏 #每日精选爆款,"地理知识,高句丽,乌骨城,内容启发搜索,抖音知识年终大赏,每日精选爆款",91686,15222,1736601035,未知,未知
MS4wLjABAAAAdvt1HdhoHTLmfy_imjkWAuMiWCsdOnhhM5Ovhpq1ZLs,作品,7419992827582500123,G219中国超级景观大道，壮美河山，有生之年得去一次吧 #G219 #自驾游 #中国大环线 #三维地图看世界,"G219,自驾游,中国大环线,三维地图看世界",239979,175263,1727601719,未知,未知
MS4wLjABAAAAdvt1HdhoHTLmfy_imjkWAuMiWCsdOnhhM5Ovhpq1ZLs,作品,7521616246161313078,这种格局叫三花聚顶还是五龙朝宗，这个建筑的设计真是大师之作 西安国家版本馆文济阁，梁思成关门弟子张锦秋得力之作#西安国家版本馆 #地理知识 #秦岭 #高清地图,"西安国家版本馆,地理知识,秦岭,高清地图",78,22,1751262766,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7521357062048107814,身份证18位数，分别代表什么意思 #地理 #地理知识 #地理科普 #身份证,"地理,地理知识,地理科普,身份证",399,150,1751241600,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520529429899005194,中国10大地理之最，你知道几个？ #地理 #地理科普 #新疆 #通过地图看世界,"地理,地理科普,新疆,通过地图看世界",1239,326,1751068800,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520522248634125594,中国东西南北四个端点分别是哪里？ #地理知识 #地理 #科普一下 #科普,"地理知识,地理,科普一下,科普",2581,722,1751008052,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7521516182290107663,河南省各地方言大比拼，你能听懂多少#地理 #河南方言,"地理,河南方言",699,242,1751239512,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520949519333281059,高考一本录取率最低的十个省份，看看有没有你的家乡#地理知识 #高考一本录取率,"地理知识,高考一本录取率",124,17,1751107538,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520780990105537827,小时候一直不明白，地图上格陵兰岛和非洲看起来差不多大小，为什么后者能成为大洲，而前者只能是一个小岛#地理知识 #格陵兰岛 #非洲,"地理知识,格陵兰岛,非洲",106,25,1751068333,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7502585742875430195,美国51区究竟隐藏着什么秘密？ #自然奇境科普季    #地理趣闻  #内容启发搜索   #51区  #地理百科世界,"自然奇境科普季,地理趣闻,内容启发搜索,51区,地理百科世界",66030,13937,1746832192,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7497711787115171123,美国境内的国中国——摩洛希亚共和国 #地理趣闻  #摩洛希亚  #摩洛希亚共和国 #自然奇境科普季  #内容启发搜索,"地理趣闻,摩洛希亚,摩洛希亚共和国,自然奇境科普季,内容启发搜索",49515,4116,1745697988,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7502121362064952627,如果你想进行时间旅行 那么就来这两个岛屿吧！ #自然奇境科普季    #地理趣闻  #内容启发搜索   #科普  #地理百科世界,"自然奇境科普季,地理趣闻,内容启发搜索,科普,地理百科世界",37821,5742,1746724107,未知,未知
MS4wLjABAAAAmEhMHCvvF4C4zwI8mmNFrrMAFd6uX5JioqvAI-cxLiV0Wr_dIXHCePm4iqT804WL,作品,7521575334773869881,要说全国最调皮的省份肯定是安徽，毕竟安徽各城市不和省会合肥玩，反倒而喜欢和周边老大哥靠拢!,,680,122,1751253229,未知,未知
MS4wLjABAAAAmEhMHCvvF4C4zwI8mmNFrrMAFd6uX5JioqvAI-cxLiV0Wr_dIXHCePm4iqT804WL,作品,7521228633571659068,大家去南京游玩，根本不会去南京的江北新区，去了江北就感觉出了南京城一样？,,1777,181,1751186400,未知,未知
MS4wLjABAAAAmEhMHCvvF4C4zwI8mmNFrrMAFd6uX5JioqvAI-cxLiV0Wr_dIXHCePm4iqT804WL,作品,7521184835004763450,有人问安徽哪个城市最让人瞧不上？有人说是蚌埠？你怎么看？,,484,40,1751162309,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7521357062048107814,身份证18位数，分别代表什么意思 #地理 #地理知识 #地理科普 #身份证,"地理,地理知识,地理科普,身份证",399,150,1751241600,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520529429899005194,中国10大地理之最，你知道几个？ #地理 #地理科普 #新疆 #通过地图看世界,"地理,地理科普,新疆,通过地图看世界",1239,326,1751068800,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520522248634125594,中国东西南北四个端点分别是哪里？ #地理知识 #地理 #科普一下 #科普,"地理知识,地理,科普一下,科普",2582,722,1751008052,未知,未知
MS4wLjABAAAAQliR3awO_SXlxo_ORb5YrCnVVtVG1JcihFP9qYOAfVu32BjnZOtOVXhRKu5em0Ga,作品,7344698659398896934,江浙沪到底有多强？全球能排第几名？结局太震撼了，令人难以置信！#江浙沪 #历史 #GDP #财经知识 #经济发展,"江浙沪,历史,GDP,财经知识,经济发展",9755,1364,1710070926,未知,未知
MS4wLjABAAAAQliR3awO_SXlxo_ORb5YrCnVVtVG1JcihFP9qYOAfVu32BjnZOtOVXhRKu5em0Ga,作品,7281052900200172860,"感谢所有的烟民！向烟民致敬！
#军费 #烟民 #烟民的贡献 #历史","军费,烟民,烟民的贡献,历史",132372,6341,1695252263,未知,未知
MS4wLjABAAAAQliR3awO_SXlxo_ORb5YrCnVVtVG1JcihFP9qYOAfVu32BjnZOtOVXhRKu5em0Ga,作品,7343816847214529801,中国各省水果争霸赛，谁才是水果界的天花板？网友: 广西太疯狂了，令人难以置信！#广西 #山东 #河南,"广西,山东,河南",104423,6462,1709865613,未知,未知
MS4wLjABAAAAWhF8vhhYbbm5EZGg_nu4lE6GwdltzMaKhXkA4OCvk9s,作品,7521309462750661946,为什么说罗马尼亚的地理环境十分优越？ #地理 #地理知识,"地理,地理知识",3200,464,1751191325,未知,未知
MS4wLjABAAAAWhF8vhhYbbm5EZGg_nu4lE6GwdltzMaKhXkA4OCvk9s,作品,7520941287677070649,为什么说卢森堡的地理环境十分糟糕？ #地理 #地理知识,"地理,地理知识",719,124,1751105602,未知,未知
MS4wLjABAAAAWhF8vhhYbbm5EZGg_nu4lE6GwdltzMaKhXkA4OCvk9s,作品,7520563911138413882,为什么说尼加拉瓜的地理环境十分优越？ #地理 #地理知识,"地理,地理知识",2152,319,1751017739,未知,未知
MS4wLjABAAAAtc9DJhRNK6rj30SYefeKUvOze08hIzaP0gdhpX5W8s1bQLyXZ3qvhy_yutld3Wgp,作品,7521549456345435419,中朝国界划分，总体来看中国是比较吃亏的一方，你觉得呢？ 中朝国界划分，总体来看中国是比较吃亏的一方，你觉得呢？##通过地图看世界 #地理知识 #地理科普 #中朝国界,"通过地图看世界,地理知识,地理科普,中朝国界",134,19,1751247216,未知,未知
MS4wLjABAAAAtc9DJhRNK6rj30SYefeKUvOze08hIzaP0gdhpX5W8s1bQLyXZ3qvhy_yutld3Wgp,作品,7520809671435783451,中巴伊铁路一旦完工，伊朗石油可直抵中国，战略价值不容小觑！ 中巴伊铁路一旦完工，伊朗石油可直抵中国，战略价值不容小觑！#地球 #地理知识 #地理科普 #中巴伊,"地球,地理知识,地理科普,中巴伊",674,98,1751074964,未知,未知
MS4wLjABAAAAtc9DJhRNK6rj30SYefeKUvOze08hIzaP0gdhpX5W8s1bQLyXZ3qvhy_yutld3Wgp,作品,7520431023566376238,这才是越南高铁真相！比免费修高铁和转让技术更为严重！ 这才是越南高铁真相！比免费修高铁和转让技术更为严重！#地理 #地理知识 #地理科普 #越南,"地理,地理知识,地理科普,越南",620,62,1750986807,未知,未知
MS4wLjABAAAApz3JEvVehqm69G5d7MHIOe4XpT27SCxAPPwrJhgrNQc2ipVR2o45J5tMUtnqc6Av,作品,7521301413843012883,韩国人破防：你们竟然拿名贵西瓜喂猪，俄罗斯网友的回复我很认可 #西瓜 #韩国 #人文 #地理,"西瓜,韩国,人文,地理",2106,253,1751189470,未知,未知
MS4wLjABAAAApz3JEvVehqm69G5d7MHIOe4XpT27SCxAPPwrJhgrNQc2ipVR2o45J5tMUtnqc6Av,作品,7520926159903673619,伊朗和以色列开战谁最受伤？乌克兰“哭”了，日本“怕”了 #伊朗 #以色列 #战争 #科普一下,"伊朗,以色列,战争,科普一下",2401,417,1751102088,未知,未知
MS4wLjABAAAApz3JEvVehqm69G5d7MHIOe4XpT27SCxAPPwrJhgrNQc2ipVR2o45J5tMUtnqc6Av,作品,7520552415750311210,内贾德最后的警告应验了，伊朗情报系统早被渗透成了筛子 #伊朗 #以色列 #战争 #地理,"伊朗,以色列,战争,地理",5186,732,1751015072,未知,未知
MS4wLjABAAAAiJ6Wtvbqf2kCbpgDHP8Fvh8xXf2O1wj8cjUDL1p-qvIgBrC4GJWD9b3vrPcvgU07,作品,7521628908128275772,如果没有这座大坝，可能如今的长江中下游还会遭受到洪水的威胁！ 这就是世界上最大的水利枢纽工程三峡大坝！#厉害了我的国🇨🇳 #三峡大坝 #三峡大坝世界之最 #地理科普 #地图带你看世界,"厉害了我的国🇨🇳,三峡大坝,三峡大坝世界之最,地理科普,地图带你看世界",135,18,1751265703,未知,未知
MS4wLjABAAAAiJ6Wtvbqf2kCbpgDHP8Fvh8xXf2O1wj8cjUDL1p-qvIgBrC4GJWD9b3vrPcvgU07,作品,7521242559244406076,这座城市四周都被无人区所包围！被称为是我国最孤独的城市！ #茫崖市 #最孤独的城市 #地理科普 #地图看中国 #青海,"茫崖市,最孤独的城市,地理科普,地图看中国,青海",18516,2072,1751175750,未知,未知
MS4wLjABAAAAiJ6Wtvbqf2kCbpgDHP8Fvh8xXf2O1wj8cjUDL1p-qvIgBrC4GJWD9b3vrPcvgU07,作品,7520862095480261948,看似安全的湖边！实则往前多走两步就是断崖式的深潭！ #抚仙湖 #地理科普 #地图看世界 #抚仙湖断崖水位 #抚仙湖水下古城,"抚仙湖,地理科普,地图看世界,抚仙湖断崖水位,抚仙湖水下古城",4597,599,1751087165,未知,未知
MS4wLjABAAAAIZfGUA3-I17tb8UJvi_9hWBmg1jUAkmEI-5ZQ4vRukQ,作品,7504979124471139634,"巴控克什米尔上的中巴友谊之路---喀喇昆仑公路
#地理 #克什米尔 #巴基斯坦 #涨知识","地理,克什米尔,巴基斯坦,涨知识",41100,5663,1747389141,未知,未知
MS4wLjABAAAAIZfGUA3-I17tb8UJvi_9hWBmg1jUAkmEI-5ZQ4vRukQ,作品,7501269503058332939,"克什米尔地区一开始只是指这个地方
#地理 #地图 #印度 #涨知识","地理,地图,印度,涨知识",22053,3756,1746525420,未知,未知
MS4wLjABAAAAIZfGUA3-I17tb8UJvi_9hWBmg1jUAkmEI-5ZQ4vRukQ,作品,7521343731993365798,"俄罗斯的地理困局:无险可守的陆地，受制于人的海洋。
#地理 #俄罗斯 #看世界","地理,俄罗斯,看世界",119,32,1751199305,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7521357062048107814,身份证18位数，分别代表什么意思 #地理 #地理知识 #地理科普 #身份证,"地理,地理知识,地理科普,身份证",399,151,1751241600,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520529429899005194,中国10大地理之最，你知道几个？ #地理 #地理科普 #新疆 #通过地图看世界,"地理,地理科普,新疆,通过地图看世界",1239,326,1751068800,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520522248634125594,中国东西南北四个端点分别是哪里？ #地理知识 #地理 #科普一下 #科普,"地理知识,地理,科普一下,科普",2582,722,1751008052,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7521516182290107663,河南省各地方言大比拼，你能听懂多少#地理 #河南方言,"地理,河南方言",706,244,1751239512,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520949519333281059,高考一本录取率最低的十个省份，看看有没有你的家乡#地理知识 #高考一本录取率,"地理知识,高考一本录取率",124,17,1751107538,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520780990105537827,小时候一直不明白，地图上格陵兰岛和非洲看起来差不多大小，为什么后者能成为大洲，而前者只能是一个小岛#地理知识 #格陵兰岛 #非洲,"地理知识,格陵兰岛,非洲",106,25,1751068333,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7520602482235100450,邯郸  成语之都#地图 #地理#科普#河北#邯郸,"地图,地理,科普,河北,邯郸",5053,625,1751026720,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7519860917778615587,河北廊坊 京津走廊明珠  环首都经济圈核心城市#地理#地图#科普#廊坊#河北,"地理,地图,科普,廊坊,河北",3782,608,1750854062,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7519125822851894528,"邢台 河北省历史悠久的城市，有3500余年建城史，被誉为""燕赵第一城""#地理#地图#科普#河北#邢台","地理,地图,科普,河北,邢台",2426,380,1750682910,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7514515574077115683,准高三怎么靠地理赋分，冲上600分？绝密内部干货！ #2025高考  #准高三 #高中 #家长必读 #提分秘籍 @抖音小助手 @DOU+小助手,"2025高考,准高三,高中,家长必读,提分秘籍",172,22,1749720000,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7512773091014135040,高考“无耻”得分法，只能帮你们到这了！ #新高二 #新高三 #高中 #高考 #家长必读,"新高二,新高三,高中,高考,家长必读",536,111,1749351600,未知,未知
MS4wLjABAAAAZ0ooGJsI8KrdkwBFbX2JYLOuBycLrCC668Ydxns9hZpiJNex3vJ8OrJEAxua49mu,作品,7162119702062419208,很高兴认识你们…✌#自述故事 #自述 #自述人生经历 @DOU+小助手 ,"自述故事,自述,自述人生经历",3958,414,1667560946,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7502585742875430195,美国51区究竟隐藏着什么秘密？ #自然奇境科普季    #地理趣闻  #内容启发搜索   #51区  #地理百科世界,"自然奇境科普季,地理趣闻,内容启发搜索,51区,地理百科世界",66030,13937,1746832192,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7497711787115171123,美国境内的国中国——摩洛希亚共和国 #地理趣闻  #摩洛希亚  #摩洛希亚共和国 #自然奇境科普季  #内容启发搜索,"地理趣闻,摩洛希亚,摩洛希亚共和国,自然奇境科普季,内容启发搜索",49515,4116,1745697988,未知,未知
MS4wLjABAAAA2fvbUNtgKouEcEXBnh4B2xBG9_QUReLTdlIB77efuRuRYRTJbzcctb1ptwbF3LWv,作品,7502121362064952627,如果你想进行时间旅行 那么就来这两个岛屿吧！ #自然奇境科普季    #地理趣闻  #内容启发搜索   #科普  #地理百科世界,"自然奇境科普季,地理趣闻,内容启发搜索,科普,地理百科世界",37821,5742,1746724107,未知,未知
MS4wLjABAAAAqw1C3jY9-4yN52oph1CXAGRWJZhAa81D7lJ65Sx00v7UENSTxfqK2RUuz3H7Ndog,作品,7342288323987164450,#头不靠窗，脚不对门#人生智慧 #住房设计 #老林规划,"头不靠窗，脚不对门,人生智慧,住房设计,老林规划",828,206,1709509735,未知,未知
MS4wLjABAAAAqw1C3jY9-4yN52oph1CXAGRWJZhAa81D7lJ65Sx00v7UENSTxfqK2RUuz3H7Ndog,作品,7375346430220750120,#十个迁坟九个败 (很多人以关注),十个迁坟九个败,1184,427,1717206665,未知,未知
MS4wLjABAAAAqw1C3jY9-4yN52oph1CXAGRWJZhAa81D7lJ65Sx00v7UENSTxfqK2RUuz3H7Ndog,作品,7349360025720065295,#风水实战基础知识,风水实战基础知识,3264,3303,1711156242,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7521357062048107814,身份证18位数，分别代表什么意思 #地理 #地理知识 #地理科普 #身份证,"地理,地理知识,地理科普,身份证",398,152,1751241600,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520529429899005194,中国10大地理之最，你知道几个？ #地理 #地理科普 #新疆 #通过地图看世界,"地理,地理科普,新疆,通过地图看世界",1239,326,1751068800,未知,未知
MS4wLjABAAAAQk0p6Ek7qgUNeKxd0WcvEB-X9ugUNaWKA5pfFnjP951yVFZ-rJ68dbu7HplLo00J,作品,7520522248634125594,中国东西南北四个端点分别是哪里？ #地理知识 #地理 #科普一下 #科普,"地理知识,地理,科普一下,科普",2583,722,1751008052,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7520602482235100450,邯郸  成语之都#地图 #地理#科普#河北#邯郸,"地图,地理,科普,河北,邯郸",5053,625,1751026720,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7519860917778615587,河北廊坊 京津走廊明珠  环首都经济圈核心城市#地理#地图#科普#廊坊#河北,"地理,地图,科普,廊坊,河北",3782,608,1750854062,未知,未知
MS4wLjABAAAA5X3hU5KE3W9UF_O4XxE4ZQfDIMu7DYn8XJcpIctVGlPrgCrUT8Tyq3nXHAY5YTcB,作品,7519125822851894528,"邢台 河北省历史悠久的城市，有3500余年建城史，被誉为""燕赵第一城""#地理#地图#科普#河北#邢台","地理,地图,科普,河北,邢台",2426,380,1750682910,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521628531249089850,#地理 西南暴雨,地理,0,0,1751265618,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521618049008373049,#地理冷知识 冰雹,地理冷知识,1,0,1751263175,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521575174861245753,#地理冷知识 摩尔曼斯克港,地理冷知识,0,0,1751253192,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521628531249089850,#地理 西南暴雨,地理,0,0,1751265618,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521618049008373049,#地理冷知识 冰雹,地理冷知识,1,0,1751263175,未知,未知
MS4wLjABAAAAt6jy3zulz21xarPkb7GiHfEiH8m5IwdL8aPqcAVOJ-8,作品,7521575174861245753,#地理冷知识 摩尔曼斯克港,地理冷知识,0,0,1751253192,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7521516182290107663,河南省各地方言大比拼，你能听懂多少#地理 #河南方言,"地理,河南方言",714,245,1751239512,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520949519333281059,高考一本录取率最低的十个省份，看看有没有你的家乡#地理知识 #高考一本录取率,"地理知识,高考一本录取率",124,17,1751107538,未知,未知
MS4wLjABAAAA6D8xTHJzgxtWTTkg4VBv-GAmICIOKA5QD4o8-xrq45AwGnhKKCtBcHMA76bSJSr9,作品,7520780990105537827,小时候一直不明白，地图上格陵兰岛和非洲看起来差不多大小，为什么后者能成为大洲，而前者只能是一个小岛#地理知识 #格陵兰岛 #非洲,"地理知识,格陵兰岛,非洲",106,25,1751068333,未知,未知
